X ,Y ,Z ,AO ,Res ,A ,B ,M ,N 
   37.0000,    0.0000,   -6.7500,   13.5000, 12.819296,    21, 10000,    27,    33,
   35.5000,    0.0000,   -7.8750,   15.7500, 10.232427,    21, 10000,    28,    35,
   34.0000,    0.0000,   -9.0000,   18.0000, 15.225363,    21, 10000,    29,    37,
   32.5000,    0.0000,  -10.1250,   20.2500, 12.954789,    21, 10000,    30,    39,
   31.0000,    0.0000,  -11.2500,   22.5000, 17.673473,    21, 10000,    31,    41,
   29.5000,    0.0000,  -12.3750,   24.7500, 19.096874,    21, 10000,    32,    43,
   28.0000,    0.0000,  -13.5000,   27.0000, 24.967001,    21, 10000,    33,    45,
   26.5000,    0.0000,  -14.6250,   29.2500, 24.596716,    21, 10000,    34,    47,
   43.0000,    0.0000,   -1.1250,    2.2500,115.501793,    22, 10000,    23,    24,
   41.5000,    0.0000,   -2.2500,    4.5000, 23.107971,    22, 10000,    24,    26,
   40.0000,    0.0000,   -3.3750,    6.7500, 14.740827,    22, 10000,    25,    28,
   38.5000,    0.0000,   -4.5000,    9.0000, 11.967025,    22, 10000,    26,    30,
   37.0000,    0.0000,   -5.6250,   11.2500, 14.076136,    22, 10000,    27,    32,
   35.5000,    0.0000,   -6.7500,   13.5000, 10.412899,    22, 10000,    28,    34,
   34.0000,    0.0000,   -7.8750,   15.7500, 10.109094,    22, 10000,    29,    36,
   32.5000,    0.0000,   -9.0000,   18.0000, 13.175598,    22, 10000,    30,    38,
   31.0000,    0.0000,  -10.1250,   20.2500, 17.407602,    22, 10000,    31,    40,
   29.5000,    0.0000,  -11.2500,   22.5000, 19.811314,    22, 10000,    32,    42,
   28.0000,    0.0000,  -12.3750,   24.7500, 22.922445,    22, 10000,    33,    44,
   26.5000,    0.0000,  -13.5000,   27.0000, 26.794130,    22, 10000,    34,    46,
   25.0000,    0.0000,  -14.6250,   29.2500, 26.027863,    22, 10000,    35,    48,
   41.5000,    0.0000,   -1.1250,    2.2500, 69.869026,    23, 10000,    24,    25,
   40.0000,    0.0000,   -2.2500,    4.5000, 24.324541,    23, 10000,    25,    27,
   38.5000,    0.0000,   -3.3750,    6.7500, 17.943497,    23, 10000,    26,    29,
   37.0000,    0.0000,   -4.5000,    9.0000, 16.145016,    23, 10000,    27,    31,
   35.5000,    0.0000,   -5.6250,   11.2500, 10.779717,    23, 10000,    28,    33,
   34.0000,    0.0000,   -6.7500,   13.5000,  5.463865,    23, 10000,    29,    35,
   32.5000,    0.0000,   -7.8750,   15.7500, 22.906376,    23, 10000,    30,    37,
   31.0000,    0.0000,   -9.0000,   18.0000, 16.764011,    23, 10000,    31,    39,
   29.5000,    0.0000,  -10.1250,   20.2500, 21.095697,    23, 10000,    32,    41,
   28.0000,    0.0000,  -11.2500,   22.5000, 23.442026,    23, 10000,    33,    43,
   26.5000,    0.0000,  -12.3750,   24.7500, 28.669161,    23, 10000,    34,    45,
   25.0000,    0.0000,  -13.5000,   27.0000, 28.758694,    23, 10000,    35,    47,
   40.0000,    0.0000,   -1.1250,    2.2500, 36.795994,    24, 10000,    25,    26,
   38.5000,    0.0000,   -2.2500,    4.5000, 17.488066,    24, 10000,    26,    28,
   37.0000,    0.0000,   -3.3750,    6.7500, 17.971994,    24, 10000,    27,    30,
   35.5000,    0.0000,   -4.5000,    9.0000, 11.198359,    24, 10000,    28,    32,
   34.0000,    0.0000,   -5.6250,   11.2500,  4.399589,    24, 10000,    29,    34,
   32.5000,    0.0000,   -6.7500,   13.5000, 15.943697,    24, 10000,    30,    36,
   31.0000,    0.0000,   -7.8750,   15.7500, 16.225405,    24, 10000,    31,    38,
   29.5000,    0.0000,   -9.0000,   18.0000, 19.640694,    24, 10000,    32,    40,
   28.0000,    0.0000,  -10.1250,   20.2500, 23.217758,    24, 10000,    33,    42,
   26.5000,    0.0000,  -11.2500,   22.5000, 24.655806,    24, 10000,    34,    44,
   25.0000,    0.0000,  -12.3750,   24.7500, 29.764507,    24, 10000,    35,    46,
   23.5000,    0.0000,  -13.5000,   27.0000, 19.426592,    24, 10000,    36,    48,
   38.5000,    0.0000,   -1.1250,    2.2500, 86.193863,    25, 10000,    26,    27,
   37.0000,    0.0000,   -2.2500,    4.5000, 52.102097,    25, 10000,    27,    29,
   35.5000,    0.0000,   -3.3750,    6.7500, 19.203867,    25, 10000,    28,    31,
   34.0000,    0.0000,   -4.5000,    9.0000,  3.604019,    25, 10000,    29,    33,
   32.5000,    0.0000,   -5.6250,   11.2500,  9.628276,    25, 10000,    30,    35,
   31.0000,    0.0000,   -6.7500,   13.5000, 23.228292,    25, 10000,    31,    37,
   29.5000,    0.0000,   -7.8750,   15.7500, 16.169586,    25, 10000,    32,    39,
   28.0000,    0.0000,   -9.0000,   18.0000, 20.989258,    25, 10000,    33,    41,
   26.5000,    0.0000,  -10.1250,   20.2500, 21.303596,    25, 10000,    34,    43,
   25.0000,    0.0000,  -11.2500,   22.5000, 26.797878,    25, 10000,    35,    45,
   23.5000,    0.0000,  -12.3750,   24.7500, 18.168901,    25, 10000,    36,    47,
   37.0000,    0.0000,   -1.1250,    2.2500,141.778793,    26, 10000,    27,    28,
   35.5000,    0.0000,   -2.2500,    4.5000, 49.763290,    26, 10000,    28,    30,
   34.0000,    0.0000,   -3.3750,    6.7500,  3.676407,    26, 10000,    29,    32,
   32.5000,    0.0000,   -4.5000,    9.0000,  8.371307,    26, 10000,    30,    34,
   31.0000,    0.0000,   -5.6250,   11.2500, 14.660370,    26, 10000,    31,    36,
   29.5000,    0.0000,   -6.7500,   13.5000, 13.924407,    26, 10000,    32,    38,
   28.0000,    0.0000,   -7.8750,   15.7500, 17.249660,    26, 10000,    33,    40,
   26.5000,    0.0000,   -9.0000,   18.0000, 18.434158,    26, 10000,    34,    42,
   25.0000,    0.0000,  -10.1250,   20.2500, 20.109442,    26, 10000,    35,    44,
   23.5000,    0.0000,  -11.2500,   22.5000, 16.237465,    26, 10000,    36,    46,
   22.0000,    0.0000,  -12.3750,   24.7500,  5.298106,    26, 10000,    37,    48,
   35.5000,    0.0000,   -1.1250,    2.2500,141.138641,    27, 10000,    28,    29,
   34.0000,    0.0000,   -2.2500,    4.5000,  4.298213,    27, 10000,    29,    31,
   32.5000,    0.0000,   -3.3750,    6.7500,  8.384842,    27, 10000,    30,    33,
   31.0000,    0.0000,   -4.5000,    9.0000, 10.798553,    27, 10000,    31,    35,
   29.5000,    0.0000,   -5.6250,   11.2500, 22.542919,    27, 10000,    32,    37,
   28.0000,    0.0000,   -6.7500,   13.5000, 16.228840,    27, 10000,    33,    39,
   26.5000,    0.0000,   -7.8750,   15.7500, 19.347639,    27, 10000,    34,    41,
   25.0000,    0.0000,   -9.0000,   18.0000, 20.188154,    27, 10000,    35,    43,
   23.5000,    0.0000,  -10.1250,   20.2500, 17.423075,    27, 10000,    36,    45,
   22.0000,    0.0000,  -11.2500,   22.5000,  5.540521,    27, 10000,    37,    47,
   34.0000,    0.0000,   -1.1250,    2.2500,  4.576957,    28, 10000,    29,    30,
   32.5000,    0.0000,   -2.2500,    4.5000,  8.013625,    28, 10000,    30,    32,
   31.0000,    0.0000,   -3.3750,    6.7500,  8.771688,    28, 10000,    31,    34,
   29.5000,    0.0000,   -4.5000,    9.0000, 13.063543,    28, 10000,    32,    36,
   28.0000,    0.0000,   -5.6250,   11.2500, 12.784082,    28, 10000,    33,    38,
   26.5000,    0.0000,   -6.7500,   13.5000, 14.547606,    28, 10000,    34,    40,
   25.0000,    0.0000,   -7.8750,   15.7500, 16.130140,    28, 10000,    35,    42,
   23.5000,    0.0000,   -9.0000,   18.0000, 10.797232,    28, 10000,    36,    44,
   22.0000,    0.0000,  -10.1250,   20.2500,  4.660001,    28, 10000,    37,    46,
   20.5000,    0.0000,  -11.2500,   22.5000, 18.799732,    28, 10000,    38,    48,
   32.5000,    0.0000,   -1.1250,    2.2500, 39.718254,    29, 10000,    30,    31,
   31.0000,    0.0000,   -2.2500,    4.5000, 17.300535,    29, 10000,    31,    33,
   29.5000,    0.0000,   -3.3750,    6.7500, 11.764866,    29, 10000,    32,    35,
   28.0000,    0.0000,   -4.5000,    9.0000, 18.956383,    29, 10000,    33,    37,
   26.5000,    0.0000,   -5.6250,   11.2500, 12.719158,    29, 10000,    34,    39,
   25.0000,    0.0000,   -6.7500,   13.5000, 15.402480,    29, 10000,    35,    41,
   23.5000,    0.0000,   -7.8750,   15.7500,  9.750559,    29, 10000,    36,    43,
   22.0000,    0.0000,   -9.0000,   18.0000,  4.816599,    29, 10000,    37,    45,
   20.5000,    0.0000,  -10.1250,   20.2500, 17.920227,    29, 10000,    38,    47,
   31.0000,    0.0000,   -1.1250,    2.2500, 62.564720,    30, 10000,    31,    32,
   29.5000,    0.0000,   -2.2500,    4.5000, 28.366421,    30, 10000,    32,    34,
   28.0000,    0.0000,   -3.3750,    6.7500, 17.948860,    30, 10000,    33,    36,
   26.5000,    0.0000,   -4.5000,    9.0000, 13.820685,    30, 10000,    34,    38,
   25.0000,    0.0000,   -5.6250,   11.2500, 15.706996,    30, 10000,    35,    40,
   23.5000,    0.0000,   -6.7500,   13.5000, 10.035819,    30, 10000,    36,    42,
   22.0000,    0.0000,   -7.8750,   15.7500,  1.104300,    30, 10000,    37,    44,
   20.5000,    0.0000,   -9.0000,   18.0000, 20.977978,    30, 10000,    38,    46,
   19.0000,    0.0000,  -10.1250,   20.2500, 20.859571,    30, 10000,    39,    48,
   29.5000,    0.0000,   -1.1250,    2.2500, 59.915737,    31, 10000,    32,    33,
   28.0000,    0.0000,   -2.2500,    4.5000, 20.205107,    31, 10000,    33,    35,
   26.5000,    0.0000,   -3.3750,    6.7500, 22.457005,    31, 10000,    34,    37,
   25.0000,    0.0000,   -4.5000,    9.0000, 13.845545,    31, 10000,    35,    39,
   23.5000,    0.0000,   -5.6250,   11.2500,  9.921483,    31, 10000,    36,    41,
   22.0000,    0.0000,   -6.7500,   13.5000,  0.512555,    31, 10000,    37,    43,
   20.5000,    0.0000,   -7.8750,   15.7500, 21.804087,    31, 10000,    38,    45,
   19.0000,    0.0000,   -9.0000,   18.0000, 22.269108,    31, 10000,    39,    47,
   28.0000,    0.0000,   -1.1250,    2.2500, 39.678051,    32, 10000,    33,    34,
   26.5000,    0.0000,   -2.2500,    4.5000, 18.339264,    32, 10000,    34,    36,
   25.0000,    0.0000,   -3.3750,    6.7500, 13.037232,    32, 10000,    35,    38,
   23.5000,    0.0000,   -4.5000,    9.0000,  8.022431,    32, 10000,    36,    40,
   22.0000,    0.0000,   -5.6250,   11.2500,  1.343704,    32, 10000,    37,    42,
   20.5000,    0.0000,   -6.7500,   13.5000, 16.884428,    32, 10000,    38,    44,
   19.0000,    0.0000,   -7.8750,   15.7500, 22.158506,    32, 10000,    39,    46,
   17.5000,    0.0000,   -9.0000,   18.0000, 19.269573,    32, 10000,    40,    48,
   26.5000,    0.0000,   -1.1250,    2.2500, 19.654875,    33, 10000,    34,    35,
   25.0000,    0.0000,   -2.2500,    4.5000, 20.004765,    33, 10000,    35,    37,
   23.5000,    0.0000,   -3.3750,    6.7500,  5.681340,    33, 10000,    36,    39,
   22.0000,    0.0000,   -4.5000,    9.0000,  1.524496,    33, 10000,    37,    41,
   20.5000,    0.0000,   -5.6250,   11.2500, 15.041465,    33, 10000,    38,    43,
   19.0000,    0.0000,   -6.7500,   13.5000, 22.338869,    33, 10000,    39,    45,
   17.5000,    0.0000,   -7.8750,   15.7500, 19.928722,    33, 10000,    40,    47,
   25.0000,    0.0000,   -1.1250,    2.2500, 18.869686,    34, 10000,    35,    36,
   23.5000,    0.0000,   -2.2500,    4.5000,  6.287338,    34, 10000,    36,    38,
   22.0000,    0.0000,   -3.3750,    6.7500,  2.582704,    34, 10000,    37,    40,
   20.5000,    0.0000,   -4.5000,    9.0000, 13.477516,    34, 10000,    38,    42,
   19.0000,    0.0000,   -5.6250,   11.2500, 16.149467,    34, 10000,    39,    44,
   17.5000,    0.0000,   -6.7500,   13.5000, 18.734114,    34, 10000,    40,    46,
   16.0000,    0.0000,   -7.8750,   15.7500, 16.447697,    34, 10000,    41,    48,
   23.5000,    0.0000,   -1.1250,    2.2500, 18.823275,    35, 10000,    36,    37,
   22.0000,    0.0000,   -2.2500,    4.5000,  2.600984,    35, 10000,    37,    39,
   20.5000,    0.0000,   -3.3750,    6.7500, 12.859111,    35, 10000,    38,    41,
   19.0000,    0.0000,   -4.5000,    9.0000, 14.248767,    35, 10000,    39,    43,
   17.5000,    0.0000,   -5.6250,   11.2500, 18.066883,    35, 10000,    40,    45,
   16.0000,    0.0000,   -6.7500,   13.5000, 16.502430,    35, 10000,    41,    47,
   22.0000,    0.0000,   -1.1250,    2.2500,  8.358243,    36, 10000,    37,    38,
   20.5000,    0.0000,   -2.2500,    4.5000,  8.625036,    36, 10000,    38,    40,
   19.0000,    0.0000,   -3.3750,    6.7500,  9.361660,    36, 10000,    39,    42,
   17.5000,    0.0000,   -4.5000,    9.0000,  8.478870,    36, 10000,    40,    44,
   16.0000,    0.0000,   -5.6250,   11.2500, 10.673817,    36, 10000,    41,    46,
   14.5000,    0.0000,   -6.7500,   13.5000, 11.534238,    36, 10000,    42,    48,
   20.5000,    0.0000,   -1.1250,    2.2500,  3.528857,    37, 10000,    38,    39,
   19.0000,    0.0000,   -2.2500,    4.5000,  4.250041,    37, 10000,    39,    41,
   17.5000,    0.0000,   -3.3750,    6.7500,  3.180667,    37, 10000,    40,    43,
   16.0000,    0.0000,   -4.5000,    9.0000,  4.057658,    37, 10000,    41,    45,
   14.5000,    0.0000,   -5.6250,   11.2500,  4.677742,    37, 10000,    42,    47,
   19.0000,    0.0000,   -1.1250,    2.2500, 20.028311,    38, 10000,    39,    40,
   17.5000,    0.0000,   -2.2500,    4.5000,  8.331844,    38, 10000,    40,    42,
   16.0000,    0.0000,   -3.3750,    6.7500,  8.544246,    38, 10000,    41,    44,
   14.5000,    0.0000,   -4.5000,    9.0000, 15.358116,    38, 10000,    42,    46,
   13.0000,    0.0000,   -5.6250,   11.2500, 15.462208,    38, 10000,    43,    48,
   17.5000,    0.0000,   -1.1250,    2.2500,  9.826600,    39, 10000,    40,    41,
   16.0000,    0.0000,   -2.2500,    4.5000,  6.499387,    39, 10000,    41,    43,
   14.5000,    0.0000,   -3.3750,    6.7500, 13.944298,    39, 10000,    42,    45,
   13.0000,    0.0000,   -4.5000,    9.0000, 14.906638,    39, 10000,    43,    47,
   16.0000,    0.0000,   -1.1250,    2.2500, 27.417645,    40, 10000,    41,    42,
   14.5000,    0.0000,   -2.2500,    4.5000, 17.135479,    40, 10000,    42,    44,
   13.0000,    0.0000,   -3.3750,    6.7500, 16.960930,    40, 10000,    43,    46,
   11.5000,    0.0000,   -4.5000,    9.0000, 14.321507,    40, 10000,    44,    48,
   14.5000,    0.0000,   -1.1250,    2.2500, 57.571659,    41, 10000,    42,    43,
   13.0000,    0.0000,   -2.2500,    4.5000, 24.174940,    41, 10000,    43,    45,
   11.5000,    0.0000,   -3.3750,    6.7500, 15.218819,    41, 10000,    44,    47,
   13.0000,    0.0000,   -1.1250,    2.2500, 77.294174,    42, 10000,    43,    44,
   11.5000,    0.0000,   -2.2500,    4.5000, 22.823141,    42, 10000,    44,    46,
   10.0000,    0.0000,   -3.3750,    6.7500, 13.313889,    42, 10000,    45,    48,
   11.5000,    0.0000,   -1.1250,    2.2500, 39.056469,    43, 10000,    44,    45,
   10.0000,    0.0000,   -2.2500,    4.5000, 22.571070,    43, 10000,    45,    47,
   10.0000,    0.0000,   -1.1250,    2.2500,122.428658,    44, 10000,    45,    46,
    8.5000,    0.0000,   -2.2500,    4.5000, 23.607130,    44, 10000,    46,    48,
    8.5000,    0.0000,   -1.1250,    2.2500, 94.189522,    45, 10000,    46,    47,
    7.0000,    0.0000,   -1.1250,    2.2500,177.081985,    46, 10000,    47,    48,
