X ,Y ,Z ,AO ,Res ,A ,B ,M ,N 
   44.0000,    0.0000,   -9.0000,   18.0000,  6.063329,    21, 10000,    29,    37,
   45.5000,    0.0000,  -10.1250,   20.2500,  0.314028,    21, 10000,    30,    39,
   47.0000,    0.0000,  -11.2500,   22.5000,  3.130142,    21, 10000,    31,    41,
   48.5000,    0.0000,  -12.3750,   24.7500,  0.466290,    21, 10000,    32,    43,
   50.0000,    0.0000,  -13.5000,   27.0000,  5.092967,    21, 10000,    33,    45,
   51.5000,    0.0000,  -14.6250,   29.2500, 19.382179,    21, 10000,    34,    47,
   35.0000,    0.0000,   -1.1250,    2.2500, 32.956608,    22, 10000,    23,    24,
   36.5000,    0.0000,   -2.2500,    4.5000, 37.512608,    22, 10000,    24,    26,
   38.0000,    0.0000,   -3.3750,    6.7500, 23.386923,    22, 10000,    25,    28,
   39.5000,    0.0000,   -4.5000,    9.0000,  5.151841,    22, 10000,    26,    30,
   41.0000,    0.0000,   -5.6250,   11.2500,  7.595481,    22, 10000,    27,    32,
   42.5000,    0.0000,   -6.7500,   13.5000,  4.135524,    22, 10000,    28,    34,
   44.0000,    0.0000,   -7.8750,   15.7500,  4.634648,    22, 10000,    29,    36,
   45.5000,    0.0000,   -9.0000,   18.0000,  2.583483,    22, 10000,    30,    38,
   47.0000,    0.0000,  -10.1250,   20.2500,  1.914945,    22, 10000,    31,    40,
   48.5000,    0.0000,  -11.2500,   22.5000,  0.040947,    22, 10000,    32,    42,
   50.0000,    0.0000,  -12.3750,   24.7500,  3.414412,    22, 10000,    33,    44,
   51.5000,    0.0000,  -13.5000,   27.0000, 17.689196,    22, 10000,    34,    46,
   53.0000,    0.0000,  -14.6250,   29.2500, 16.451418,    22, 10000,    35,    48,
   36.5000,    0.0000,   -1.1250,    2.2500, 78.000862,    23, 10000,    24,    25,
   38.0000,    0.0000,   -2.2500,    4.5000, 52.543575,    23, 10000,    25,    27,
   39.5000,    0.0000,   -3.3750,    6.7500,  4.271970,    23, 10000,    26,    29,
   41.0000,    0.0000,   -4.5000,    9.0000, 10.389791,    23, 10000,    27,    31,
   42.5000,    0.0000,   -5.6250,   11.2500,  2.303272,    23, 10000,    28,    33,
   44.0000,    0.0000,   -6.7500,   13.5000,  3.863772,    23, 10000,    29,    35,
   45.5000,    0.0000,   -7.8750,   15.7500,  5.115425,    23, 10000,    30,    37,
   47.0000,    0.0000,   -9.0000,   18.0000,  1.707604,    23, 10000,    31,    39,
   48.5000,    0.0000,  -10.1250,   20.2500,  1.520989,    23, 10000,    32,    41,
   50.0000,    0.0000,  -11.2500,   22.5000,  1.392737,    23, 10000,    33,    43,
   51.5000,    0.0000,  -12.3750,   24.7500, 18.635948,    23, 10000,    34,    45,
   53.0000,    0.0000,  -13.5000,   27.0000, 16.051550,    23, 10000,    35,    47,
   38.0000,    0.0000,   -1.1250,    2.2500,175.322449,    24, 10000,    25,    26,
   39.5000,    0.0000,   -2.2500,    4.5000,  3.802658,    24, 10000,    26,    28,
   41.0000,    0.0000,   -3.3750,    6.7500, 18.359552,    24, 10000,    27,    30,
   42.5000,    0.0000,   -4.5000,    9.0000,  4.845636,    24, 10000,    28,    32,
   44.0000,    0.0000,   -5.6250,   11.2500,  5.680299,    24, 10000,    29,    34,
   45.5000,    0.0000,   -6.7500,   13.5000,  4.482542,    24, 10000,    30,    36,
   47.0000,    0.0000,   -7.8750,   15.7500,  4.893703,    24, 10000,    31,    38,
   48.5000,    0.0000,   -9.0000,   18.0000,  0.985467,    24, 10000,    32,    40,
   50.0000,    0.0000,  -10.1250,   20.2500,  1.115148,    24, 10000,    33,    42,
   51.5000,    0.0000,  -11.2500,   22.5000, 16.537359,    24, 10000,    34,    44,
   53.0000,    0.0000,  -12.3750,   24.7500, 14.713703,    24, 10000,    35,    46,
   54.5000,    0.0000,  -13.5000,   27.0000, 20.833029,    24, 10000,    36,    48,
   39.5000,    0.0000,   -1.1250,    2.2500, 18.242094,    25, 10000,    26,    27,
   41.0000,    0.0000,   -2.2500,    4.5000, 44.248940,    25, 10000,    27,    29,
   42.5000,    0.0000,   -3.3750,    6.7500, 10.375749,    25, 10000,    28,    31,
   44.0000,    0.0000,   -4.5000,    9.0000,  3.167146,    25, 10000,    29,    33,
   45.5000,    0.0000,   -5.6250,   11.2500,  1.568777,    25, 10000,    30,    35,
   47.0000,    0.0000,   -6.7500,   13.5000,  4.930016,    25, 10000,    31,    37,
   48.5000,    0.0000,   -7.8750,   15.7500,  0.166056,    25, 10000,    32,    39,
   50.0000,    0.0000,   -9.0000,   18.0000,  0.448748,    25, 10000,    33,    41,
   51.5000,    0.0000,  -10.1250,   20.2500, 11.993554,    25, 10000,    34,    43,
   53.0000,    0.0000,  -11.2500,   22.5000, 12.023622,    25, 10000,    35,    45,
   54.5000,    0.0000,  -12.3750,   24.7500, 15.705269,    25, 10000,    36,    47,
   41.0000,    0.0000,   -1.1250,    2.2500,  1.333195,    26, 10000,    27,    28,
   42.5000,    0.0000,   -2.2500,    4.5000,  0.561204,    26, 10000,    28,    30,
   44.0000,    0.0000,   -3.3750,    6.7500,  0.702359,    26, 10000,    29,    32,
   45.5000,    0.0000,   -4.5000,    9.0000,  1.931280,    26, 10000,    30,    34,
   47.0000,    0.0000,   -5.6250,   11.2500,  2.584556,    26, 10000,    31,    36,
   48.5000,    0.0000,   -6.7500,   13.5000,  2.549983,    26, 10000,    32,    38,
   50.0000,    0.0000,   -7.8750,   15.7500,  2.000128,    26, 10000,    33,    40,
   51.5000,    0.0000,   -9.0000,   18.0000,  0.581550,    26, 10000,    34,    42,
   53.0000,    0.0000,  -10.1250,   20.2500,  1.117462,    26, 10000,    35,    44,
   54.5000,    0.0000,  -11.2500,   22.5000,  0.097316,    26, 10000,    36,    46,
   56.0000,    0.0000,  -12.3750,   24.7500,  1.073394,    26, 10000,    37,    48,
   42.5000,    0.0000,   -1.1250,    2.2500, 90.806084,    27, 10000,    28,    29,
   44.0000,    0.0000,   -2.2500,    4.5000, 43.937576,    27, 10000,    29,    31,
   45.5000,    0.0000,   -3.3750,    6.7500, 15.340023,    27, 10000,    30,    33,
   47.0000,    0.0000,   -4.5000,    9.0000,  2.576473,    27, 10000,    31,    35,
   48.5000,    0.0000,   -5.6250,   11.2500,  1.003508,    27, 10000,    32,    37,
   50.0000,    0.0000,   -6.7500,   13.5000,  1.554764,    27, 10000,    33,    39,
   51.5000,    0.0000,   -7.8750,   15.7500,  7.463963,    27, 10000,    34,    41,
   53.0000,    0.0000,   -9.0000,   18.0000,  5.460936,    27, 10000,    35,    43,
   54.5000,    0.0000,  -10.1250,   20.2500,  9.181110,    27, 10000,    36,    45,
   56.0000,    0.0000,  -11.2500,   22.5000, 10.829117,    27, 10000,    37,    47,
   44.0000,    0.0000,   -1.1250,    2.2500,163.713516,    28, 10000,    29,    30,
   45.5000,    0.0000,   -2.2500,    4.5000, 73.117790,    28, 10000,    30,    32,
   47.0000,    0.0000,   -3.3750,    6.7500, 14.960316,    28, 10000,    31,    34,
   48.5000,    0.0000,   -4.5000,    9.0000,  6.877937,    28, 10000,    32,    36,
   50.0000,    0.0000,   -5.6250,   11.2500,  1.515268,    28, 10000,    33,    38,
   51.5000,    0.0000,   -6.7500,   13.5000,  7.775692,    28, 10000,    34,    40,
   53.0000,    0.0000,   -7.8750,   15.7500,  4.776491,    28, 10000,    35,    42,
   54.5000,    0.0000,   -9.0000,   18.0000,  6.524170,    28, 10000,    36,    44,
   56.0000,    0.0000,  -10.1250,   20.2500,  8.068486,    28, 10000,    37,    46,
   57.5000,    0.0000,  -11.2500,   22.5000,  7.849067,    28, 10000,    38,    48,
   45.5000,    0.0000,   -1.1250,    2.2500,141.796616,    29, 10000,    30,    31,
   47.0000,    0.0000,   -2.2500,    4.5000, 42.411930,    29, 10000,    31,    33,
   48.5000,    0.0000,   -3.3750,    6.7500, 15.696095,    29, 10000,    32,    35,
   50.0000,    0.0000,   -4.5000,    9.0000,  2.556196,    29, 10000,    33,    37,
   51.5000,    0.0000,   -5.6250,   11.2500, 11.489327,    29, 10000,    34,    39,
   53.0000,    0.0000,   -6.7500,   13.5000,  4.824914,    29, 10000,    35,    41,
   54.5000,    0.0000,   -7.8750,   15.7500,  5.415592,    29, 10000,    36,    43,
   56.0000,    0.0000,   -9.0000,   18.0000,  7.877883,    29, 10000,    37,    45,
   57.5000,    0.0000,  -10.1250,   20.2500,  7.122203,    29, 10000,    38,    47,
   47.0000,    0.0000,   -1.1250,    2.2500,144.662857,    30, 10000,    31,    32,
   48.5000,    0.0000,   -2.2500,    4.5000, 45.665260,    30, 10000,    32,    34,
   50.0000,    0.0000,   -3.3750,    6.7500, 11.770396,    30, 10000,    33,    36,
   51.5000,    0.0000,   -4.5000,    9.0000, 35.139446,    30, 10000,    34,    38,
   53.0000,    0.0000,   -5.6250,   11.2500, 10.083701,    30, 10000,    35,    40,
   54.5000,    0.0000,   -6.7500,   13.5000,  9.483802,    30, 10000,    36,    42,
   56.0000,    0.0000,   -7.8750,   15.7500, 11.250755,    30, 10000,    37,    44,
   57.5000,    0.0000,   -9.0000,   18.0000,  9.226295,    30, 10000,    38,    46,
   59.0000,    0.0000,  -10.1250,   20.2500,  7.975336,    30, 10000,    39,    48,
   48.5000,    0.0000,   -1.1250,    2.2500, 98.757813,    31, 10000,    32,    33,
   50.0000,    0.0000,   -2.2500,    4.5000, 20.465862,    31, 10000,    33,    35,
   51.5000,    0.0000,   -3.3750,    6.7500, 63.956390,    31, 10000,    34,    37,
   53.0000,    0.0000,   -4.5000,    9.0000, 16.374540,    31, 10000,    35,    39,
   54.5000,    0.0000,   -5.6250,   11.2500, 12.978045,    31, 10000,    36,    41,
   56.0000,    0.0000,   -6.7500,   13.5000, 12.861281,    31, 10000,    37,    43,
   57.5000,    0.0000,   -7.8750,   15.7500, 10.164098,    31, 10000,    38,    45,
   59.0000,    0.0000,   -9.0000,   18.0000,  7.627719,    31, 10000,    39,    47,
   50.0000,    0.0000,   -1.1250,    2.2500, 19.640194,    32, 10000,    33,    34,
   51.5000,    0.0000,   -2.2500,    4.5000,157.738007,    32, 10000,    34,    36,
   53.0000,    0.0000,   -3.3750,    6.7500, 35.538502,    32, 10000,    35,    38,
   54.5000,    0.0000,   -4.5000,    9.0000, 28.785143,    32, 10000,    36,    40,
   56.0000,    0.0000,   -5.6250,   11.2500, 29.340803,    32, 10000,    37,    42,
   57.5000,    0.0000,   -6.7500,   13.5000, 15.845319,    32, 10000,    38,    44,
   59.0000,    0.0000,   -7.8750,   15.7500, 10.599935,    32, 10000,    39,    46,
   60.5000,    0.0000,   -9.0000,   18.0000, 11.960303,    32, 10000,    40,    48,
   51.5000,    0.0000,   -1.1250,    2.2500,120.426796,    33, 10000,    34,    35,
   53.0000,    0.0000,   -2.2500,    4.5000, 17.532381,    33, 10000,    35,    37,
   54.5000,    0.0000,   -3.3750,    6.7500, 18.906406,    33, 10000,    36,    39,
   56.0000,    0.0000,   -4.5000,    9.0000, 19.551702,    33, 10000,    37,    41,
   57.5000,    0.0000,   -5.6250,   11.2500,  6.439344,    33, 10000,    38,    43,
   59.0000,    0.0000,   -6.7500,   13.5000,  4.850699,    33, 10000,    39,    45,
   60.5000,    0.0000,   -7.8750,   15.7500,  3.523029,    33, 10000,    40,    47,
   53.0000,    0.0000,   -1.1250,    2.2500, 56.646580,    34, 10000,    35,    36,
   54.5000,    0.0000,   -2.2500,    4.5000, 80.073311,    34, 10000,    36,    38,
   56.0000,    0.0000,   -3.3750,    6.7500,109.872040,    34, 10000,    37,    40,
   57.5000,    0.0000,   -4.5000,    9.0000, 38.917160,    34, 10000,    38,    42,
   59.0000,    0.0000,   -5.6250,   11.2500, 11.029684,    34, 10000,    39,    44,
   60.5000,    0.0000,   -6.7500,   13.5000,  6.898425,    34, 10000,    40,    46,
   62.0000,    0.0000,   -7.8750,   15.7500, 18.515079,    34, 10000,    41,    48,
   54.5000,    0.0000,   -1.1250,    2.2500,121.058640,    35, 10000,    36,    37,
   56.0000,    0.0000,   -2.2500,    4.5000,209.229935,    35, 10000,    37,    39,
   57.5000,    0.0000,   -3.3750,    6.7500, 86.687263,    35, 10000,    38,    41,
   59.0000,    0.0000,   -4.5000,    9.0000,  4.328913,    35, 10000,    39,    43,
   60.5000,    0.0000,   -5.6250,   11.2500, 11.863485,    35, 10000,    40,    45,
   62.0000,    0.0000,   -6.7500,   13.5000, 20.967733,    35, 10000,    41,    47,
   56.0000,    0.0000,   -1.1250,    2.2500,216.456039,    36, 10000,    37,    38,
   57.5000,    0.0000,   -2.2500,    4.5000,113.140732,    36, 10000,    38,    40,
   59.0000,    0.0000,   -3.3750,    6.7500, 28.676455,    36, 10000,    39,    42,
   60.5000,    0.0000,   -4.5000,    9.0000,  4.455237,    36, 10000,    40,    44,
   62.0000,    0.0000,   -5.6250,   11.2500, 21.735209,    36, 10000,    41,    46,
   63.5000,    0.0000,   -6.7500,   13.5000, 37.188091,    36, 10000,    42,    48,
   57.5000,    0.0000,   -1.1250,    2.2500,153.184464,    37, 10000,    38,    39,
   59.0000,    0.0000,   -2.2500,    4.5000, 67.689636,    37, 10000,    39,    41,
   60.5000,    0.0000,   -3.3750,    6.7500, 48.812107,    37, 10000,    40,    43,
   62.0000,    0.0000,   -4.5000,    9.0000, 27.765734,    37, 10000,    41,    45,
   63.5000,    0.0000,   -5.6250,   11.2500, 55.045006,    37, 10000,    42,    47,
   59.0000,    0.0000,   -1.1250,    2.2500,142.557190,    38, 10000,    39,    40,
   60.5000,    0.0000,   -2.2500,    4.5000,  0.008968,    38, 10000,    40,    42,
   62.0000,    0.0000,   -3.3750,    6.7500,  8.123723,    38, 10000,    41,    44,
   63.5000,    0.0000,   -4.5000,    9.0000, 69.259048,    38, 10000,    42,    46,
   65.0000,    0.0000,   -5.6250,   11.2500,228.771423,    38, 10000,    43,    48,
   60.5000,    0.0000,   -1.1250,    2.2500, 16.442394,    39, 10000,    40,    41,
   62.0000,    0.0000,   -2.2500,    4.5000, 32.354485,    39, 10000,    41,    43,
   63.5000,    0.0000,   -3.3750,    6.7500, 37.331650,    39, 10000,    42,    45,
   65.0000,    0.0000,   -4.5000,    9.0000,121.709557,    39, 10000,    43,    47,
   62.0000,    0.0000,   -1.1250,    2.2500, 42.347900,    40, 10000,    41,    42,
   63.5000,    0.0000,   -2.2500,    4.5000, 35.047428,    40, 10000,    42,    44,
   65.0000,    0.0000,   -3.3750,    6.7500,110.225334,    40, 10000,    43,    46,
   66.5000,    0.0000,   -4.5000,    9.0000, 39.992306,    40, 10000,    44,    48,
   63.5000,    0.0000,   -1.1250,    2.2500, 52.598774,    41, 10000,    42,    43,
   65.0000,    0.0000,   -2.2500,    4.5000, 65.538651,    41, 10000,    43,    45,
   66.5000,    0.0000,   -3.3750,    6.7500, 33.516975,    41, 10000,    44,    47,
   65.0000,    0.0000,   -1.1250,    2.2500,114.562035,    42, 10000,    43,    44,
   66.5000,    0.0000,   -2.2500,    4.5000, 74.167412,    42, 10000,    44,    46,
   68.0000,    0.0000,   -3.3750,    6.7500, 26.193699,    42, 10000,    45,    48,
   66.5000,    0.0000,   -1.1250,    2.2500,170.561386,    43, 10000,    44,    45,
   68.0000,    0.0000,   -2.2500,    4.5000, 48.367188,    43, 10000,    45,    47,
   68.0000,    0.0000,   -1.1250,    2.2500, 55.845608,    44, 10000,    45,    46,
   69.5000,    0.0000,   -2.2500,    4.5000,208.998291,    44, 10000,    46,    48,
   69.5000,    0.0000,   -1.1250,    2.2500,428.360321,    45, 10000,    46,    47,
   71.0000,    0.0000,   -1.1250,    2.2500,215.275635,    46, 10000,    47,    48,
